2017-08-15 15:21:51,295 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/client/toregister],methods=[GET]}" onto public java.lang.String com.icinfo.platform.system.controller.client.LoginController.toRegister() throws java.lang.Exception
2017-08-15 15:21:51,295 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/client/tologin],methods=[GET]}" onto public java.lang.String com.icinfo.platform.system.controller.client.LoginController.toLogin() throws java.lang.Exception
2017-08-15 15:21:51,296 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/client/user/save],methods=[POST],produces=[application/json]}" onto public com.icinfo.platform.common.bean.AjaxResponse<java.lang.Boolean> com.icinfo.platform.system.controller.client.UserController.save(com.icinfo.platform.system.model.User) throws java.lang.Exception
2017-08-15 15:21:51,300 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/core/service],methods=[GET],produces=[application/xml;charset=UTF-8]}" onto public java.lang.String com.icinfo.platform.wechat.core.controller.CoreController.validate(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2017-08-15 15:21:51,300 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/core/service],methods=[POST],produces=[application/xml;charset=UTF-8]}" onto public java.lang.String com.icinfo.platform.wechat.core.controller.CoreController.processMsg(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2017-08-15 15:21:54,279 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Aug 15 15:21:49 CST 2017]; parent: Root WebApplicationContext
2017-08-15 15:21:54,398 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Aug 15 15:21:49 CST 2017]; parent: Root WebApplicationContext
2017-08-15 15:21:54,529 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in controllerExceptionAdvice
2017-08-15 15:21:54,758 [qtp306285887-21] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'spring': initialization completed in 5389 ms
2017-08-15 15:21:59,467 [ClusterScheduler_Worker-20] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:22:00,416 [ClusterScheduler_Worker-2] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:22:59,301 [ClusterScheduler_Worker-4] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:23:00,344 [ClusterScheduler_Worker-6] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:23:59,128 [ClusterScheduler_Worker-8] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:24:12,466 [ClusterScheduler_Worker-10] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:24:59,261 [ClusterScheduler_Worker-12] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:25:00,213 [ClusterScheduler_Worker-14] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:25:59,148 [ClusterScheduler_Worker-16] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:26:00,138 [ClusterScheduler_Worker-18] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:26:59,197 [ClusterScheduler_Worker-20] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:27:00,513 [ClusterScheduler_Worker-2] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:27:59,176 [ClusterScheduler_Worker-4] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:28:00,150 [ClusterScheduler_Worker-6] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:28:59,233 [ClusterScheduler_Worker-8] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:29:00,120 [ClusterScheduler_Worker-10] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:29:59,806 [ClusterScheduler_Worker-12] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
